uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax2_None_20260215_220259.pkl,export,1052530,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax2_None_20260215_220259.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax2_gpt_4o_mini_20260215_220300.pkl,export,1052537,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax2_gpt_4o_mini_20260215_220300.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax2_gpt_5_chat_20260215_220301.pkl,export,1052536,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax2_gpt_5_chat_20260215_220301.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax3_None_20260215_220316.pkl,export,1052958,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax3_None_20260215_220316.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax3_gpt_4o_mini_20260215_220316.pkl,export,1052965,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax3_gpt_4o_mini_20260215_220316.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax3_gpt_5_chat_20260215_220317.pkl,export,1052964,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax3_gpt_5_chat_20260215_220317.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax4_None_20260215_220332.pkl,export,1053065,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax4_None_20260215_220332.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax4_gpt_4o_mini_20260215_220332.pkl,export,1053072,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax4_gpt_4o_mini_20260215_220332.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax4_gpt_5_chat_20260215_220333.pkl,export,1053071,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax4_gpt_5_chat_20260215_220333.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax5_None_20260215_220344.pkl,export,1051977,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax5_None_20260215_220344.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax5_gpt_4o_mini_20260215_220345.pkl,export,1051984,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax5_gpt_4o_mini_20260215_220345.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax5_gpt_5_chat_20260215_220345.pkl,export,1051983,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax5_gpt_5_chat_20260215_220345.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax6_None_20260215_220357.pkl,export,1052010,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax6_None_20260215_220357.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax6_gpt_4o_mini_20260215_220402.pkl,export,1052017,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax6_gpt_4o_mini_20260215_220402.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_news_category_labelmax6_gpt_5_chat_20260215_220407.pkl,export,1052016,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_news_category_labelmax6_gpt_5_chat_20260215_220407.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax10_None_20260215_230748.pkl,export,1119656,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax10_None_20260215_230748.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax10_gpt_4o_mini_20260215_230754.pkl,export,1119663,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax10_gpt_4o_mini_20260215_230754.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax10_gpt_5_chat_20260215_230757.pkl,export,1119662,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax10_gpt_5_chat_20260215_230757.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax1_None_20260215_220115.pkl,export,1054847,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax1_None_20260215_220115.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax1_gpt_4o_mini_20260215_220115.pkl,export,1054854,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax1_gpt_4o_mini_20260215_220115.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax1_gpt_5_chat_20260215_220116.pkl,export,1054853,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax1_gpt_5_chat_20260215_220116.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax2_None_20260215_220130.pkl,export,1058803,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax2_None_20260215_220130.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax2_gpt_4o_mini_20260215_220131.pkl,export,1058810,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax2_gpt_4o_mini_20260215_220131.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax2_gpt_5_chat_20260215_220132.pkl,export,1058809,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax2_gpt_5_chat_20260215_220132.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax3_None_20260215_220144.pkl,export,1058426,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax3_None_20260215_220144.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax3_gpt_4o_mini_20260215_220145.pkl,export,1058433,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax3_gpt_4o_mini_20260215_220145.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax3_gpt_5_chat_20260215_220146.pkl,export,1058432,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax3_gpt_5_chat_20260215_220146.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax4_None_20260215_220158.pkl,export,1061712,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax4_None_20260215_220158.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax4_gpt_4o_mini_20260215_220159.pkl,export,1061719,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax4_gpt_4o_mini_20260215_220159.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax4_gpt_5_chat_20260215_220159.pkl,export,1061718,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax4_gpt_5_chat_20260215_220159.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax5_None_20260215_220212.pkl,export,1060241,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax5_None_20260215_220212.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax5_gpt_4o_mini_20260215_220213.pkl,export,1060248,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax5_gpt_4o_mini_20260215_220213.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax5_gpt_5_chat_20260215_220213.pkl,export,1060247,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax5_gpt_5_chat_20260215_220213.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax6_None_20260215_220225.pkl,export,1058413,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax6_None_20260215_220225.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax6_gpt_4o_mini_20260215_220226.pkl,export,1058420,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax6_gpt_4o_mini_20260215_220226.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry100_yahoo_answers_labelmax6_gpt_5_chat_20260215_220226.pkl,export,1058419,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry100_yahoo_answers_labelmax6_gpt_5_chat_20260215_220226.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax1_None_20260215_220838.pkl,export,1486870,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax1_None_20260215_220838.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax1_gpt_4o_mini_20260215_220843.pkl,export,1486877,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax1_gpt_4o_mini_20260215_220843.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax1_gpt_5_chat_20260215_220849.pkl,export,1486876,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax1_gpt_5_chat_20260215_220849.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax2_None_20260215_220917.pkl,export,1485736,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax2_None_20260215_220917.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax2_gpt_4o_mini_20260215_220918.pkl,export,1485743,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax2_gpt_4o_mini_20260215_220918.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax2_gpt_5_chat_20260215_220920.pkl,export,1485742,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax2_gpt_5_chat_20260215_220920.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax3_None_20260215_220946.pkl,export,1485883,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax3_None_20260215_220946.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax3_gpt_4o_mini_20260215_220947.pkl,export,1485890,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax3_gpt_4o_mini_20260215_220947.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax3_gpt_5_chat_20260215_220948.pkl,export,1485889,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax3_gpt_5_chat_20260215_220948.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax4_None_20260215_221012.pkl,export,1483083,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax4_None_20260215_221012.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax4_gpt_4o_mini_20260215_221014.pkl,export,1483090,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax4_gpt_4o_mini_20260215_221014.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax4_gpt_5_chat_20260215_221015.pkl,export,1483089,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax4_gpt_5_chat_20260215_221015.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax5_None_20260215_221043.pkl,export,1482200,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax5_None_20260215_221043.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax5_gpt_4o_mini_20260215_221048.pkl,export,1482207,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax5_gpt_4o_mini_20260215_221048.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax5_gpt_5_chat_20260215_221054.pkl,export,1482206,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax5_gpt_5_chat_20260215_221054.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax6_None_20260215_221120.pkl,export,1482046,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax6_None_20260215_221120.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax6_gpt_4o_mini_20260215_221121.pkl,export,1482053,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax6_gpt_4o_mini_20260215_221121.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
per/study-query-llm/experimental-results/experimental_sweep_entry200_20newsgroups_10cat_labelmax6_gpt_5_chat_20260215_221122.pkl,export,1482052,,,keep_forever,open,study-query-llm,per-embeddings-clustering,none,C:\Users\spenc\Cursor Repos\study-query-llm\experimental_results\experimental_sweep_entry200_20newsgroups_10cat_labelmax6_gpt_5_chat_20260215_221122.pkl,516 pkl: <runtype>_entry<N>_<dataset>_<embedmodel>_<llm>_<ts>.pkl. IRREPLACEABLE - Postgres vector copy dropped by db/migrations/drop_embedding_vectors.py
